UUID, Fullname, Gender, Birthday, Class
4edb02c7-9e03-48aa-a27b-a9a4ad209e18, Lưu Phương Khánh, False, 11/20/2004 4:29:41 PM, 11A4
900a380b-d607-4910-99ae-716c331c845d, Phạm Minh Nguyên, True, 1/24/2005 12:29:46 PM, 11A4
2a09f736-4f16-487f-ade7-ae069a980794, Nguyễn Minh Hương, False, 8/11/2000 12:08:32 PM, 12A4
828819bf-c66c-47f2-be27-f699021cd230, Nguyễn Bảo Lan, False, 1/31/2001 8:40:45 AM, 11A4
eca6ab43-92fd-486c-8332-babf4383ed27, Võ Xuân Phúc, True, 9/4/2003 2:09:53 AM, 11A4
3a06cc71-06a1-4303-a3cc-e6ed7a66810c, Nguyễn Hương Ngọc, False, 11/4/2006 3:49:12 PM, 10A5
f58a275d-c66d-4b94-9c85-4a1f972a7b21, Nguyễn Gia Anh, True, 1/4/2001 7:09:44 AM, 11A4
41f9a329-3973-4d6e-8e26-e265f0749b4c, Lưu Anh Long, True, 12/25/2002 12:18:15 PM, 11A4
f855827a-67a4-4e2f-a1aa-f03c816516c2, Võ Minh Long, True, 5/26/2003 8:54:01 PM, 11A4
23174c6c-09d4-4f8c-8b4a-9521b06a92cb, Nguyễn Thảo Thư, False, 2/24/2000 4:23:55 AM, 12A4
838eccf4-b73b-4c12-8c13-c0caed111813, Lưu Anh Dương, True, 1/7/2004 2:51:21 AM, 11A4
576f7e84-a7a8-4044-a133-8d747fbea6e7, Trần Minh Lan, False, 1/18/2003 8:13:57 PM, 11A4
bd7b1e25-41b4-4362-b099-0aeed39bce59, Nguyễn Minh Sơn, True, 12/8/2003 6:58:48 PM, 11A4
a854ba52-22e7-4deb-9e9b-95313ab7bd7e, Nguyễn Thu Thư, False, 1/8/2003 11:47:31 PM, 11A4
4b016b3f-6895-459c-a8a5-ed180ec216e6, Nguyễn Thảo Hương, False, 8/28/2005 11:58:10 AM, 11A4
f5f5729b-a7c4-489a-9b3c-fa34289f059a, Lưu Thảo Uyên, False, 9/29/2006 12:05:15 PM, 10A5
a9cdee25-c2f5-4f35-9241-5bb3dbb7b5c7, Đặng Đăng Dũng, True, 6/14/2005 3:41:11 AM, 11A4
aea84a60-c7c3-4fa2-b924-91d26d0d7ba4, Võ Trúc Linh, False, 7/7/2000 12:32:06 PM, 12A4
f3949067-eb95-4783-b30d-a9350158cc75, Phạm Thị Thanh Trang, False, 1/14/2002 10:20:16 PM, 11A4
506d8d1f-38ca-477a-8cb6-dbad89650dcf, Phạm Xuân Ngọc, False, 7/3/2001 11:35:42 AM, 11A4
02b416ef-bb00-491a-b90d-111b3ba6e4f4, Nguyễn Gia Phúc, True, 7/7/2005 11:45:13 PM, 11A4
00d71385-f755-4dac-b1c8-0087831cb764, Đoàn Minh Hương, False, 2/20/2004 7:22:06 AM, 11A4
28e6cb43-1844-4431-ab3d-cca0fc33dae0, Nguyễn Hoàng Bảo Khánh, True, 12/27/2006 4:02:51 AM, 10A5
d5dbbf1d-314d-46d9-8e15-2c9d8d3983e8, Nguyễn Bảo Vân, False, 11/27/2006 5:51:25 AM, 10A5
23cdb42a-a58d-4dac-bbd2-8154797e1f9e, Trần Hương Giang, False, 2/19/2000 4:02:54 AM, 12A4
2a1261f3-0685-4a8c-8913-f61e278c5a43, Võ Xuân Uyên, False, 8/8/2001 8:35:33 PM, 11A4
6e4c4717-1ec6-4e94-b1b1-bd7d4480b795, Phạm Thị Thanh Hương, False, 9/26/2001 5:45:20 PM, 11A4
9e534632-6f74-456c-b65f-7de41a44439b, Nguyễn Trúc Ngọc, False, 12/20/2004 6:16:19 AM, 11A4
153b2ed5-8e39-434c-b45d-3c05a63bdbf3, Trần Bảo Uyên, False, 4/22/2005 6:03:45 PM, 11A4
e8130d5b-661e-49f0-8b0e-431366ed0487, Đoàn Văn Huy, True, 2/22/2006 3:50:22 AM, 10A5
71cb7b96-5e4d-4c7c-bdbf-9f6d79feca56, Nguyễn Minh Trang, False, 2/16/2000 8:38:52 AM, 12A4
702cb880-f50b-4376-bac1-e956d6ac9613, Nguyễn Phương Phương, False, 9/29/2000 11:15:07 AM, 12A4
0fe32d89-c1b2-48a1-bc78-5dca137efc9a, Lưu Minh Dũng, True, 8/31/2001 7:43:33 PM, 11A4
e3d55457-d012-4b4d-940b-ea49070a30cd, Võ Hoàng Bảo Đạt, True, 7/8/2000 1:11:54 AM, 12A4
afef0d9f-0532-488b-b9a2-c38eb84a53b1, Nguyễn Gia Sơn, True, 6/17/2003 11:22:52 PM, 11A4
c91a79af-404e-4849-93ca-90c6d117e8da, Phạm Gia Hoàng, True, 12/27/2000 11:44:05 PM, 12A4
07a061d9-4451-45fa-8edc-4983e476e22f, Nguyễn Việt Hoàng, True, 6/4/2000 1:05:10 AM, 12A4
cb82fd1c-4dc0-4ec0-aabe-9047404d5390, Nguyễn Gia Nguyên, True, 6/1/2005 10:50:36 PM, 11A4
6709610a-a234-4e3e-9058-007a09bb39ef, Phạm Văn Long, True, 8/19/2001 1:32:40 AM, 11A4
7ea18993-2dd7-4b82-b9f6-6b7a04a2fc41, Hoàng Việt Dương, True, 10/6/2004 12:17:41 AM, 11A4
f8d2ffad-1d54-418b-bdb5-a4bf550e85e0, Lưu Hoàng Bảo Dũng, True, 3/13/2006 8:05:53 PM, 10A5
ed9ab2f2-aa90-450d-a97d-caa4a1dff882, Hoàng Gia Dương, True, 7/30/2005 8:56:13 AM, 11A4
0c8710aa-6b22-4e17-b245-e2df00023593, Hoàng Thái Dương, True, 8/12/2004 5:19:46 AM, 11A4
4461711a-c299-4098-a200-7c4aebbd3f65, Nguyễn Đăng Hưng, True, 3/23/2003 8:48:08 AM, 11A4
a05b981e-249b-4ce8-b55e-afaf888eefbb, Trần Đăng Huy, True, 6/18/2004 5:05:32 AM, 12A4
c078cb2d-a267-4df2-8687-e7d8374b4df5, Hồ Hoàng Bảo Hoàng, True, 1/3/2006 10:15:35 AM, 10A5
ff0ea00a-53f8-4168-8570-864e9e2b828c, Hồ Ngọc Thư, False, 1/14/2000 12:27:48 AM, 12A4
6116e920-ea45-40c3-978c-16900c8c42d0, Hoàng Thái Đạt, True, 11/15/2006 10:13:18 AM, 10A5
a115d7fc-a83b-45ac-966e-09adab4d8b3e, Nguyễn Bảo Khánh, False, 4/15/2005 12:23:22 AM, 10A5
a4ca6822-51a1-4d74-8aad-93b02b751c47, Trần Hoàng Bảo Thành, True, 10/1/2003 3:32:07 AM, 12A4
06016a38-b248-4343-a69b-a9905cadf1ac, Nguyễn Xuân Châu, False, 9/11/2005 12:19:46 PM, 10A5
1ddb8c6a-a26a-47a5-9f2a-e29390c457f5, Phạm Minh Phúc, True, 12/30/2000 12:33:29 AM, 12A4
002f577e-3ce9-48c8-b99f-ca611b82d77f, Phạm Thảo Thư, False, 3/18/2004 8:40:25 PM, 12A4
04eacff7-01d4-4ba2-98ca-58475f780730, Đoàn Minh Châu, False, 1/10/2006 5:05:43 PM, 10A5
b8e349a7-3fe9-45b8-afd1-c2f21179fa74, Hoàng Ngọc Hà, False, 5/11/2000 7:01:16 PM, 12A4
61e2a2ae-561a-45e4-b577-7d08f281bc6f, Nguyễn Anh Khánh, True, 9/11/2003 1:27:17 AM, 12A4
be0cd4b1-05af-4ab2-92e4-2121c9dd756a, Phạm Thị Thanh Vy, False, 1/11/2003 11:20:35 PM, 12A4
a75f9fdd-2830-417a-9bf8-af5684694c4c, Đặng Thị Thanh Uyên, False, 7/13/2004 9:28:53 PM, 12A4
df2f7e05-32ac-477c-b442-f8bbb0ff7c94, Võ Minh Hùng, True, 5/12/2006 3:00:05 AM, 10A5
e7acea7e-1b36-4ec8-a16d-9eb105539781, Nguyễn Hoàng Bảo Phúc, True, 12/15/2000 5:13:15 AM, 12A4
f0c19f90-5c20-4db7-b435-6325274f66f3, Hoàng Đăng Bình, True, 9/21/2006 5:14:31 PM, 10A5
e416d8ab-f85d-497b-8897-3254b3ba6ba6, Hồ Trúc Thư, False, 6/9/2005 6:06:27 PM, 10A5
56de76a8-2357-4833-932b-e59e50374ad4, Nguyễn Thảo Giang, False, 1/10/2002 9:46:19 PM, 12A4
715f2cae-30a6-4197-be5b-99e0edc60de5, Trần Thảo Vy, False, 11/24/2006 10:16:26 AM, 10A5
a401d475-5540-4901-87b1-352cd6d35439, Đoàn Văn Hoàng, True, 4/19/2006 7:35:44 PM, 10A5
a74d1c5d-e7ee-4a2d-99e2-2f84b528eba0, Đặng Gia Thành, True, 1/16/2004 7:28:38 AM, 12A4
989d9d68-83ce-43bc-b170-868136770e6d, Hoàng Thị Thanh Uyên, False, 12/28/2001 12:36:14 PM, 12A4
04be35fd-bf8a-48ac-8f33-c25c03515b9b, Trần Thiên Đạt, True, 1/13/2006 5:35:48 AM, 10A5
b7627570-712c-4e8a-bf10-3d3683230a9d, Lưu Đăng Long, True, 11/1/2006 1:17:58 PM, 10A5
760c5cba-9fa7-4646-9a49-e4ccb165edd3, Võ Hương Vân, False, 2/4/2003 1:38:58 PM, 12A4
dffcb096-cb2a-49f8-a167-93d7b971e988, Nguyễn Thị Thanh Khánh, False, 9/15/2005 3:42:38 AM, 10A5
3565176e-f06e-487b-b5dd-ef3836b475ba, Nguyễn Thái Đạt, True, 8/10/2002 6:32:55 AM, 12A4
348318f8-8d1d-448a-8de9-4dc56abecb91, Lưu Xuân Giang, False, 8/20/2002 1:56:01 AM, 12A4
3930839e-558c-4bad-90c0-32aa2976a4b4, Lê Hương Khánh, False, 5/18/2006 12:46:34 PM, 10A5
51c3762d-3da5-4795-9815-dc2539317029, Đoàn Xuân Linh, False, 7/23/2000 7:09:29 AM, 12A4
f3aa4ee1-1f46-45f8-b590-5c3ac8d173da, Trần Minh Nguyên, True, 4/28/2004 11:28:37 AM, 12A4
ae59e1f5-4da8-4f4a-8ffe-030534b8dafd, Nguyễn Thảo Linh, False, 6/26/2002 12:23:19 PM, 12A4
ec147e57-1f3b-4883-9a0a-52170fb6aa60, Phạm Thái Sơn, True, 7/8/2002 4:19:03 AM, 12A4
520abd04-767c-4513-a6d1-f6e5ed184f82, Nguyễn Minh Sơn, True, 3/27/2006 12:41:03 PM, 10A5
47580e6c-200a-45b9-a5b4-f8a39c9d131f, Hồ Gia Hùng, True, 9/12/2005 6:00:00 AM, 10A5
cdd23efc-e662-4730-9e6f-4d68d1ce6926, Đặng Văn Dương, True, 10/11/2005 3:10:08 AM, 10A5
9a20fcbb-4da3-455a-bb57-d0348f2253df, Nguyễn Việt Hưng, True, 10/28/2006 9:33:57 AM, 10A5
7467295c-11b6-41a3-ac0b-06cf35503013, Đặng Hương Vy, False, 12/14/2000 3:52:58 AM, 12A4
588adddc-593c-4ce0-8f1e-0b56eef1936d, Nguyễn Văn Phúc, True, 5/7/2000 12:38:40 AM, 12A4
55e44b92-1652-41f5-9027-08b4bd4f24c1, Nguyễn Thảo Trang, False, 10/6/2003 7:59:31 AM, 12A4
0489a4a0-329e-4f5c-a67c-054cbdd11a69, Nguyễn Gia Đạt, True, 3/6/2005 8:10:10 PM, 10A5
2fde79c8-941a-40cc-b66b-3ae0abcf0b98, Nguyễn Minh Hương, False, 7/30/2004 10:03:25 AM, 12A4
7fdddc20-1c32-45d5-910b-48d8f78224b2, Lưu Đăng Nguyên, True, 5/12/2004 8:28:11 PM, 12A4
8e5637b9-7baf-4720-9f40-20dea169bd96, Lê Trúc Giang, False, 2/5/2004 5:52:52 PM, 12A4
5e2bb2f3-7526-45cf-8106-0085b0b2b644, Nguyễn Bảo Uyên, False, 10/22/2000 1:37:03 PM, 12A5
ddc265d3-605a-4f43-b1e6-3d13f0710a5b, Hồ Thị Thanh Giang, False, 4/11/2004 12:20:33 PM, 10A5
5a7bb31f-5af4-4315-a543-7670532e762d, Nguyễn Việt Thành, True, 3/23/2005 7:31:09 AM, 10A5
ad2fbfce-f84e-4888-aa97-c76348872640, Võ Thiên Khánh, True, 7/26/2004 11:34:20 PM, 10A5
d3c287bd-9f64-4175-bddb-e3d7de9bd63a, Đặng Trúc Hương, False, 3/15/2004 8:53:53 PM, 10A5
87cb6048-b637-498e-9edb-dbc3926c12d3, Đoàn Phương Thư, False, 12/9/2003 2:16:53 AM, 10A5
d3e61d1e-4149-4ce4-bdb2-3e89062eadd8, Hồ Hoàng Bảo Dương, True, 2/17/2004 9:43:19 PM, 10A5
181f52c9-c1b7-449d-a42d-09e1710af8b7, Võ Văn Dũng, True, 9/7/2000 7:41:37 AM, 12A5
f4242cb8-1188-4fff-b7fa-9321188f1539, Hồ Việt Dương, True, 6/22/2004 11:48:41 PM, 10A5
fd92b42a-c488-4b1e-ac41-0b221b69ff65, Nguyễn Anh Dương, True, 5/8/2002 9:59:42 AM, 10A5
ede66714-433c-47c2-ac24-cc7bb94754f9, Nguyễn Thảo Giang, False, 6/6/2004 10:16:42 PM, 10A5
b525a9ae-d88a-4a88-a324-6927a3579471, Hoàng Đăng Hùng, True, 2/27/2003 4:37:50 PM, 10A5
8328b657-4f78-4a62-a900-49ef39af3166, Lê Trúc Trang, False, 12/31/2004 12:38:22 PM, 10A5
745d911d-ea75-48e1-9b69-00ff528de47b, Võ Việt Phúc, True, 3/12/2003 11:30:53 AM, 10A5
f077d2b3-9c2f-4186-9c00-1d042a8c52d9, Nguyễn Đăng Hưng, True, 2/9/2006 5:01:29 PM, 10A5
a59faef6-12a4-45de-87b9-185aaaf6a030, Phạm Thái Phúc, True, 7/24/2004 1:57:03 AM, 10A5
861d479a-f3ee-48d0-b693-dfda46188d4f, Nguyễn Thiên Anh, True, 4/21/2003 5:27:24 PM, 10A5
d092aae6-f35f-4a4d-be2e-4ee554b6531e, Lê Anh Dũng, True, 4/27/2000 5:23:05 AM, 12A5
e2d5b580-2ce3-4df9-8d47-93e01b1dfdcf, Võ Văn Bình, True, 11/9/2002 11:22:48 PM, 10A5
b62058e8-b3a5-48d3-8d6f-47c1cc9c6499, Nguyễn Đăng Sơn, True, 4/26/2005 4:20:05 PM, 10A5
20361bf8-557a-4b5d-a6c9-4b6c4096af6d, Lưu Thị Thanh Phương, False, 2/20/2002 10:27:09 AM, 10A5
7f1af206-294d-4e5e-817e-03ef86f5de00, Nguyễn Xuân Anh, True, 4/29/2006 6:01:54 AM, 10A5
b085e7f8-80fc-4a35-961d-176f51664366, Hồ Văn Thành, True, 11/7/2005 4:40:05 PM, 10A5
6a1eea62-b02c-4430-9a0f-710a58867882, Phạm Việt Hoàng, True, 2/18/2003 10:59:22 AM, 10A5
89a587ad-22e1-4898-b90c-d5ffa4aeb9ab, Nguyễn Việt Anh, True, 5/8/2005 9:42:12 PM, 11A5
1938b11d-69d8-4b30-956f-9204aff75575, Hoàng Xuân Hùng, True, 4/3/2003 7:54:04 PM, 11A5
c51a8ec1-7c9c-4289-ba0d-c5ae8c4db7bf, Hoàng Gia Nguyên, True, 5/20/2006 5:41:36 AM, 10A6
3c28e19d-86df-4e05-b43e-288d3d485ce2, Đoàn Văn Khánh, True, 11/13/2005 2:05:27 AM, 11A5
90fc0541-e86b-4140-81f3-0bc8b1488b1f, Nguyễn Bảo Trang, False, 10/6/2001 10:40:41 AM, 11A5
44f6c0a2-0343-4eec-a859-ccba2dab0d7e, Nguyễn Anh Khánh, True, 6/24/2002 9:26:10 PM, 11A5
72099780-e186-4d42-91dd-30b5a56728a5, Hồ Đăng Huy, True, 12/3/2006 11:09:57 AM, 10A6
2b837ac1-88ee-44c1-baee-73a7d8b14c82, Nguyễn Gia Khánh, True, 7/29/2003 2:57:08 AM, 11A5
36cf24fd-44e4-4f09-b253-589f51a2a2c6, Hoàng Xuân Hoàng, True, 9/27/2004 4:38:44 AM, 11A5
cd582c2c-8eb2-4f58-bfcf-7174d2086cb8, Lưu Minh Bình, True, 8/26/2001 12:16:19 PM, 11A5
be2cfdff-1b65-4d68-8063-86d7f6c2fd69, Đặng Việt Thành, True, 10/28/2004 6:13:56 PM, 11A5
bb50dba3-33bd-4ec5-ae09-561691b8bd0d, Phạm Minh Uyên, False, 4/27/2001 7:24:27 AM, 11A5
49deadb4-02ab-4770-bccd-6e414c66f544, Nguyễn Anh Huy, True, 2/19/2006 12:32:51 AM, 10A6
363303e2-2260-43b6-9fb5-d95326dd1780, Nguyễn Minh Thành, True, 10/13/2003 10:45:55 PM, 11A5
11cc967e-67e3-48d8-b5a0-2e14b10460da, Trần Thu Linh, False, 12/26/2003 10:32:24 AM, 11A5
6e6f573e-5829-4e26-abee-26a829620da6, Hồ Mai Châu, False, 2/12/2000 7:43:49 AM, 12A5
217d3248-ce18-497e-8f91-7bb085f485d1, Hoàng Thu Linh, False, 2/29/2004 3:42:52 AM, 11A5
89b90fd2-28a1-4483-97e8-cad973c94fda, Lưu Trúc Hương, False, 2/14/2005 2:19:14 AM, 11A5
9f768e48-e712-4b7a-a7df-be737357e059, Nguyễn Ngọc Châu, False, 9/18/2004 5:00:15 PM, 11A5
530b8bb4-f232-4eef-acd6-a8fe9597a607, Đặng Minh Đạt, True, 6/20/2006 10:14:14 AM, 10A6
230bcd1f-c415-4b73-8a51-a0855e626262, Đoàn Phương Khánh, False, 11/20/2001 5:56:48 PM, 11A5
9004e56e-9f8a-47b3-aac8-8cb21f46cdf4, Phạm Thiên Hưng, True, 5/2/2003 3:13:30 PM, 11A5
fe850506-c99e-40d1-a59d-6359917ee1ff, Võ Hoàng Bảo Hoàng, True, 5/31/2001 1:17:51 AM, 11A5
6cd86404-1646-424a-961d-10461bf1919a, Hoàng Phương Nguyên, False, 8/24/2005 2:54:25 AM, 11A5
f8d079d0-6135-4805-8dda-677f2f74f279, Hoàng Thảo Hương, False, 5/21/2003 10:25:11 AM, 11A5
a6f49c47-f548-4d03-817e-0113b5ed55f0, Nguyễn Xuân Huy, True, 4/18/2005 2:26:01 AM, 11A5
aca713f5-217e-41f5-a951-c91e931ae75d, Võ Bảo Giang, False, 9/30/2000 3:17:45 PM, 12A5
5e7018fb-f443-45ab-80d7-d8b66df666d2, Võ Mai Ngọc, False, 5/13/2006 4:14:11 AM, 10A6
6de6093a-5e95-4af2-80ca-3201ac49fd44, Trần Gia Huy, True, 6/30/2000 3:12:29 PM, 12A5
2de9bd81-8276-4a1c-8b69-1b56fad5a3b7, Nguyễn Thảo Thư, False, 2/25/2004 4:32:32 AM, 11A5
81666510-0c87-45ad-8006-7ad67d6ad6fb, Đoàn Việt Hoàng, True, 1/22/2001 6:08:23 PM, 11A5
7c1a587f-4006-42ed-b793-b7d071d23e55, Đoàn Bảo Trang, False, 9/4/2005 4:54:43 AM, 11A5
8782343d-d8a2-433f-a632-17abecf0491b, Võ Xuân Phúc, True, 8/5/2000 7:25:33 PM, 12A5
9a4cb744-09b2-4792-a6cc-e4405fa26bee, Lê Minh Hưng, True, 11/13/2006 12:14:50 PM, 10A6
85c48199-bdf7-4abf-8496-5306dd27ef5c, Nguyễn Đăng Anh, True, 10/17/2002 4:31:16 PM, 11A5
117fe216-f6bd-49cf-b9ab-e4a4c770a996, Nguyễn Ngọc Vy, False, 12/18/2001 2:34:41 PM, 11A5
2a184d38-c16b-4c4f-87f7-e5b96f35a489, Võ Minh Anh, True, 6/4/2000 1:00:24 AM, 12A5
a3608b6c-574b-41f4-817c-fff1fcaaa56f, Đoàn Anh Dương, True, 1/6/2004 9:46:39 AM, 11A5
51990ec2-c36b-4e5d-8845-8dce54236938, Hoàng Minh Thanh, False, 6/25/2001 5:22:11 AM, 11A5
88027a5c-7a6f-4384-8475-fb058643f7dc, Đặng Bảo Châu, False, 10/14/2000 3:51:34 PM, 12A5
88130ded-5472-4853-a4d8-fc3006a537f4, Trần Trúc Phương, False, 10/30/2003 8:45:38 PM, 11A5
cf4f6bc4-8f57-4338-ae83-1ee7790df6aa, Trần Minh Phương, False, 11/15/2003 1:36:52 PM, 11A5
0dfc5deb-b539-48e5-b242-cddd2c508829, Đoàn Hương Linh, False, 7/10/2001 6:52:53 PM, 11A5
a85c8cef-1655-4b95-9445-09b54c749ea9, Phạm Xuân Châu, False, 6/16/2001 9:46:36 AM, 11A5
2f8488f6-c35d-4a13-addd-71647d3e08d0, Phạm Đăng Long, True, 6/20/2004 9:31:50 AM, 11A5
eadb47a0-2e6e-412a-86d0-d65ed597e84f, Phạm Minh Giang, False, 1/8/2000 4:53:20 PM, 12A5
7f371f77-8654-499e-bb18-11d448a2d6b1, Nguyễn Thái Nguyên, True, 3/21/2004 9:02:28 AM, 11A5
0600d093-738d-4f4e-8755-78c398256151, Lê Mai Lan, False, 10/21/2005 12:33:13 PM, 11A5
280de826-587c-4a09-9e16-25b6c3503a2d, Đoàn Phương Nguyên, False, 11/29/2006 3:55:30 AM, 10A6
af6cf815-dac8-4dc1-b479-392b916c7c9c, Lưu Bảo Hương, False, 2/11/2002 11:12:58 AM, 11A5
d289fc6f-9baf-49c0-a340-c6688feebc95, Nguyễn Việt Sơn, True, 11/17/2002 1:41:19 AM, 11A5
c5f983cb-282c-4263-bf5f-10e1dc45de54, Đặng Xuân Thanh, False, 10/22/2002 1:53:20 AM, 11A5
8966e49d-630d-4914-98c6-2452381d98a7, Đoàn Minh Nguyên, True, 3/11/2002 8:32:57 PM, 11A5
caa5d9a7-98c8-4206-ac9b-6a4833114c06, Lê Đăng Phúc, True, 4/8/2005 9:05:52 AM, 11A5
7a7e5cdb-7c98-4c44-8e47-5b4c74c91d15, Đặng Văn Huy, True, 9/27/2000 9:10:27 PM, 12A5
c44e9528-314b-44ed-8f84-4866c658a834, Nguyễn Minh Khánh, True, 3/2/2005 10:34:27 PM, 11A5
64fd0753-d7fe-4340-940f-f6dac0554de7, Phạm Thái Thành, True, 11/18/2003 9:11:27 PM, 11A5
e0f9850b-0ecf-4d24-9338-7f4cf39382ce, Lê Minh Khánh, False, 3/8/2003 6:26:51 PM, 11A5
3b4d4862-0635-4c1a-a21b-0e925d42d20e, Hoàng Thị Thanh Khánh, False, 4/15/2005 9:16:09 AM, 11A5
aa0c9c9e-1f00-4540-b32a-d160d19205b3, Hoàng Minh Nguyên, False, 7/29/2001 6:22:02 AM, 11A5
d7edee32-1a3b-488b-947f-01ef0a9830ae, Hoàng Văn Dương, True, 8/23/2004 4:32:32 AM, 11A5
1477a668-3a4c-4f2e-8631-40c2316cbec9, Nguyễn Việt Đạt, True, 10/15/2003 9:48:23 AM, 12A5
934211e0-411d-41c3-9617-fd8ef0b127b7, Nguyễn Thị Thanh Giang, False, 1/14/2003 7:07:57 PM, 12A5
be89817f-889a-4687-b006-ae4291c8ec81, Nguyễn Thảo Hà, False, 5/24/2006 10:08:15 PM, 10A6
9084f03b-86c6-4653-98d6-73ac8aed597b, Nguyễn Anh Hưng, True, 12/16/2006 9:02:33 AM, 10A6
2ecbdde9-0085-4ad2-93b1-82573ba279b5, Nguyễn Bảo Vy, False, 11/7/2002 6:57:02 AM, 12A5
669747a5-a40a-45ae-87b9-abb9aeb0eb7c, Lê Minh Hà, False, 5/17/2004 9:36:12 AM, 12A5
84ccd113-28a1-4084-a7bc-083a4a9a9dfd, Nguyễn Văn Huy, True, 1/7/2005 8:48:33 PM, 10A6
1f60303a-3053-4cf8-b570-adc0e390e656, Hồ Thiên Duy, True, 5/2/2002 6:26:47 AM, 12A5
a7dee442-a8b8-41c5-8c24-6546618d0efb, Nguyễn Xuân Hương, False, 6/4/2002 1:14:38 PM, 12A5
93c6e5ab-c8f6-40fb-9f47-f5471bdd3dd4, Võ Hoàng Bảo Đạt, True, 10/28/2002 9:47:29 AM, 12A5
a9072c16-11cd-4fd3-8ebe-916b26e43b99, Đoàn Anh Huy, True, 4/22/2002 8:58:06 AM, 12A5
33ab31ed-fe35-4453-8608-f348bc298323, Hoàng Hương Nguyên, False, 6/6/2005 9:45:38 PM, 10A6
30f441cd-adcf-48ce-a48f-e0598fa23594, Nguyễn Thu Hà, False, 9/28/2005 9:27:15 PM, 10A6
216a9b14-194d-48d0-bdbc-bfd7137e3456, Trần Trúc Uyên, False, 11/30/2001 9:39:50 PM, 12A5
dc15ea21-97c9-45e5-8e89-f428be563b7e, Nguyễn Hương Lan, False, 3/22/2003 10:31:11 AM, 12A5
5bca0440-f05c-48fb-a017-4cc4cb782f41, Nguyễn Ngọc Nguyên, False, 2/16/2001 11:47:12 AM, 12A5
670b8c93-0a81-4cd1-b094-84e2e0c700cd, Võ Thảo Trang, False, 9/7/2004 10:14:48 PM, 12A5
3ea553d8-b87b-4312-8643-cca1ce528847, Đoàn Thái Nguyên, True, 12/14/2004 9:37:21 AM, 12A5
78ecef43-2487-47ba-9233-b736da6f46e4, Phạm Xuân Hùng, True, 9/10/2006 12:14:14 PM, 10A6
19a5e3a7-5d93-4954-8266-c84715fc0f0f, Lê Hoàng Bảo Khánh, True, 7/26/2003 12:01:36 AM, 12A5
701f20a1-10c1-4221-9fa3-ca18423718b5, Lê Bảo Hà, False, 9/27/2001 9:36:54 PM, 12A5
b55ad662-3298-40e9-9f3f-05fe18d4fa64, Nguyễn Bảo Vy, False, 8/8/2004 8:55:25 AM, 12A5
f72a9f5c-365f-4050-83cf-b82f92585f5f, Đoàn Thị Thanh Vân, False, 12/22/2005 10:14:06 AM, 10A6
dbefa2d2-3179-4dbd-b042-9bd01d7d381c, Lưu Minh Long, True, 4/15/2006 10:29:47 PM, 10A6
f7d72cfb-4fef-4e2b-b840-9fc1bf164e37, Hoàng Bảo Vân, False, 7/14/2001 8:50:36 AM, 12A5
64505035-a01b-4900-9182-9af5c1a4202f, Trần Xuân Đạt, True, 1/6/2001 12:15:12 PM, 12A5
f57a52eb-66e6-4a74-a85a-47fb39508406, Võ Thái Dương, True, 7/17/2000 7:12:20 AM, 12A5
b73d9524-fc66-4bfe-a39f-20b07c0322e6, Hồ Đăng Long, True, 12/21/2006 7:47:08 AM, 10A6
23e4a58a-8b12-40a3-92cf-ecffd73dd6fa, Đoàn Hương Thanh, False, 8/28/2001 6:12:44 AM, 12A5
b8438c1b-5071-4e7c-9d14-df168e43a8c9, Nguyễn Văn Huy, True, 10/8/2001 11:43:26 AM, 12A5
0c0074c8-45b1-4f61-86f3-34217c4018f1, Đặng Thảo Thanh, False, 6/1/2003 11:37:43 PM, 12A5
51c7211a-390c-491f-a1d1-34e5832eae52, Đoàn Minh Dũng, True, 8/26/2002 6:54:59 PM, 12A5
225e724a-b78c-4f9c-8101-45361e132af6, Nguyễn Minh Nguyên, True, 5/4/2001 3:18:57 AM, 12A5
dfa1a96a-ad79-4e93-874b-4bd174116f8c, Nguyễn Thảo Linh, False, 3/16/2001 4:49:15 AM, 12A5
396fb625-f058-4f89-9464-250227b16f18, Nguyễn Đăng Anh, True, 10/5/2000 6:08:55 AM, 12A5
b2fcc2dd-6c00-47e7-9a4e-1cc58f83a1fe, Trần Thảo Trang, False, 7/9/2004 7:45:44 PM, 12A5
e8e09b25-fd1c-4c91-91d1-5006243fcb4b, Võ Thái Phúc, True, 5/6/2002 8:00:04 PM, 12A5
6dbe2cac-7725-479e-a75b-370da6cb5135, Lưu Trúc Uyên, False, 4/30/2004 8:20:36 PM, 12A5
f6640c14-c612-40fb-82b7-4f7e089106f2, Nguyễn Thị Thanh Uyên, False, 12/24/2003 6:03:14 PM, 12A5
672fccc6-b336-411e-bc1c-23c496d8ca52, Hoàng Ngọc Hương, False, 9/15/2002 6:04:24 AM, 12A5
bf5163f5-83b8-4b43-aa53-4984b54dd7b1, Phạm Phương Châu, False, 3/28/2006 3:53:52 PM, 10A6
033c0bf8-8c6c-477a-8cab-72a5ed342393, Hồ Bảo Uyên, False, 7/12/2000 1:20:14 PM, 12A5
95655fdc-b6f4-4714-bcd6-a337eb1883ec, Hồ Đăng Dương, True, 1/4/2000 9:41:20 PM, 12A5
7ed6a3ec-3302-4e0d-86d7-2de135650c1e, Hoàng Minh Dũng, True, 9/30/2001 9:35:52 PM, 12A5
